Account No,Date,Description,Type,Balance
14158928,9-17-19,USER,Withdrawal,311317
14158928,9-19-19,SYSTEM,Withdrawal,281553
14158928,9-23-19,SYSTEM,Deposit,286131
14158928,9-26-19,USER,Deposit,286146
14158928,9-27-19,USER,Deposit,301546
14158928,9-28-19,SYSTEM,Deposit,301686
14158928,10-12-19,USER,Withdrawal,251687
14158928,10-18-19,USER,Withdrawal,250903
14158928,10-20-19,USER,Withdrawal,201118
14158928,10-21-19,SYSTEM,Deposit,209917
14158928,11-10-19,USER,Withdrawal,206318
14158928,11-17-19,USER,Withdrawal,202818
14158928,12-08-19,USER,Deposit,203418
14158928,12-09-19,SYSTEM,Deposit,205418
14158928,12-15-19,USER,Withdrawal,125418
14158928,12-23-19,USER,Withdrawal,120418
,,,,
,,,,
,,,,
14158929,04-04-19,USER,Deposit,10000
14158929,04-06-19,USER,Withdrawal,8000
14158929,04-12-19,SYSTEM,Withdrawal,7500
14158929,5-20-19,USER,Withdrawal,4500
14158929,5-21-19,USER,Withdrawal,4000
14158929,5-30-19,USER,Withdrawal,1000
,,,,
,,,,
,,,,
14158930,1-21-19,USER,Withdrawal,125000
14158930,1-25-19,USER,Withdrawal,49000
14158930,02-01-19,USER,Withdrawal,15000
14158930,02-05-19,USER,Withdrawal,5000
,,,,
,,,,
,,,,
14158931,3-15-19,USER,Withdrawal,65146
14158931,3-18-19,SYSTEM,Withdrawal,65046
14158931,3-21-19,USER,Deposit,74025
14158931,3-26-19,USER,Deposit,89025
14158931,3-26-19,SYSTEM,Deposit,90425
14158931,3-31-19,USER,Deposit,98265
14158931,04-01-19,USER,Withdrawal,49500
14158931,6-18-19,SYSTEM,Withdrawal,48669
14158931,6-19-19,SYSTEM,Deposit,53369
14158931,6-22-19,USER,Deposit,59858
14158931,6-24-19,USER,Deposit,60308
14158931,6-24-19,SYSTEM,Deposit,73808
14158931,6-28-19,USER,Withdrawal,69308
14158931,6-30-19,USER,Withdrawal,61409
14158931,07-01-19,USER,Withdrawal,56409
14158931,07-03-19,SYSTEM,Deposit,74409
14158931,07-03-19,USER,Withdrawal,24409
14158931,07-10-19,USER,Withdrawal,9409
,,,,
14158932,3-21-19,USER,Withdrawal,80001
14158932,3-26-19,SYSTEM,Withdrawal,75000
14158932,3-26-19,USER,Deposit,77700
14158932,3-31-19,USER,Deposit,78400
14158932,05-12-19,SYSTEM,Deposit,80045
14158932,6-18-19,USER,Deposit,85099
14158932,6-19-19,USER,Withdrawal,69784
14158932,6-20-19,SYSTEM,Withdrawal,50999
14158932,6-21-19,SYSTEM,Deposit,51546
14158932,6-22-19,USER,Deposit,55749
14158932,6-28-19,USER,Deposit,60146
14158932,6-30-19,SYSTEM,Deposit,62439
14158932,07-01-19,USER,Withdrawal,50465
14158932,07-03-19,USER,Withdrawal,45000
14158932,07-03-19,USER,Withdrawal,42089
14158932,07-10-19,SYSTEM,Deposit,46879
14158932,07-11-19,USER,Withdrawal,43585
14158932,07-12-19,USER,Withdrawal,41579
14158932,8-31-19,USER,Deposit,45784
14158932,09-01-19,SYSTEM,Deposit,45899
14158932,10-01-19,USER,Deposit,51684
14158932,11-01-19,USER,Deposit,56487
14158932,11-02-19,USER,Withdrawal,50499
14158932,12-04-19,SYSTEM,Withdrawal,46751
14158932,12-05-19,USER,Deposit,47000
14158932,12-06-19,USER,Withdrawal,46500
,,,,
,,,,
14158933,1-16-19,SYSTEM,Deposit,20000
14158933,1-26-19,USER,Withdrawal,17000
14158933,02-08-19,USER,Withdrawal,12000
14158933,2-14-19,USER,Deposit,36000
14158933,2-25-19,SYSTEM,Deposit,18000
14158933,3-16-19,USER,Deposit,19500
14158933,8-21-19,USER,Deposit,21150
14158933,8-31-19,USER,Withdrawal,10100
14158933,09-10-19,SYSTEM,Withdrawal,5100
14158933,10-01-19,USER,Deposit,10000
14158933,11-18-19,USER,Withdrawal,2000
,,,,
,,,,
14158934,3-21-19,USER,Withdrawal,5000
14158934,3-22-19,SYSTEM,Withdrawal,2000
14158934,3-24-19,USER,Deposit,3000
14158934,3-26-19,USER,Deposit,3200
14158934,3-27-19,SYSTEM,Deposit,3400
14158934,3-29-19,USER,Deposit,3899
14158934,3-30-19,USER,Withdrawal,3499
14158934,04-01-19,SYSTEM,Withdrawal,3100
14158934,04-03-19,SYSTEM,Deposit,3400
14158934,04-04-19,USER,Deposit,3800
14158934,04-08-19,USER,Deposit,4500
14158934,04-09-19,SYSTEM,Deposit,5000
14158934,4-21-19,USER,Withdrawal,1500
14158934,4-22-19,USER,Deposit,2000
14158934,4-25-19,SYSTEM,Deposit,2500
14158934,4-29-19,USER,Deposit,3000
,,,,
,,,,
,,,,
14158935,01-03-19,SYSTEM,Withdrawal,150000
14158935,1-15-19,USER,Withdrawal,135000
14158935,1-20-19,USER,Withdrawal,100000
14158935,10-23-19,USER,Withdrawal,69900
14158935,11-03-19,SYSTEM,Withdrawal,60009
14158935,11-05-19,SYSTEM,Withdrawal,35099
14158935,11-29-19,USER,Withdrawal,20000
,,,,
,,,,
,,,,
14158936,01-01-19,SYSTEM,Deposit,10000
14158936,02-01-19,USER,Deposit,12000
14158936,03-01-19,SYSTEM,Deposit,14000
14158936,05-01-19,SYSTEM,Deposit,26000
14158936,06-01-19,SYSTEM,Deposit,28000
14158936,07-01-19,SYSTEM,Deposit,30000
14158936,08-01-19,USER,Deposit,32000
14158936,09-01-19,SYSTEM,Deposit,34000
14158936,10-01-19,SYSTEM,Deposit,36000
,,,,
,,,,
,,,,
14158937,06-06-19,SYSTEM,Deposit,5000
14158937,7-15-19,SYSTEM,Withdrawal,4123
14158937,7-25-19,SYSTEM,Withdrawal,3999
14158937,08-04-19,SYSTEM,Withdrawal,3504
14158937,08-10-19,USER,Withdrawal,2500
14158937,10-25-19,SYSTEM,Withdrawal,1000
14158937,11-02-19,SYSTEM,Deposit,4000
14158937,11-16-19,SYSTEM,Withdrawal,3560
,,,,
,,,,
,,,,
14158938,01-05-19,SYSTEM,Deposit,154699
14158938,01-06-19,SYSTEM,Withdrawal,100489
14158938,01-07-19,SYSTEM,Withdrawal,99650
14158938,01-08-19,SYSTEM,Withdrawal,88889
14158938,1-19-19,USER,Deposit,95000
14158938,02-02-19,SYSTEM,Withdrawal,75850
14158938,02-03-19,SYSTEM,Withdrawal,74816
14158938,2-18-19,SYSTEM,Withdrawal,68499
14158938,2-19-19,SYSTEM,Deposit,70000
14158938,2-20-19,SYSTEM,Withdrawal,55000
14158938,03-04-19,SYSTEM,Deposit,58000
14158938,03-05-19,SYSTEM,Withdrawal,51970
14158938,3-26-19,USER,Deposit,52000
,,,,
,,,,
,,,,
14158939,03-03-19,SYSTEM,Deposit,15000
14158939,03-04-19,SYSTEM,Withdrawal,12560
14158939,03-05-19,SYSTEM,Withdrawal,11560
14158939,03-06-19,SYSTEM,Withdrawal,11000
14158939,03-07-19,USER,Deposit,14000
14158939,03-08-19,SYSTEM,Withdrawal,13625
14158939,03-09-19,SYSTEM,Withdrawal,12000
14158939,03-10-19,SYSTEM,Withdrawal,6000
14158939,03-11-19,SYSTEM,Deposit,8000
14158939,03-12-19,SYSTEM,Withdrawal,5000
14158939,3-13-19,SYSTEM,Deposit,5500
14158939,3-14-19,SYSTEM,Withdrawal,4320
14158939,3-15-19,USER,Deposit,5000
14158939,3-16-19,SYSTEM,Withdrawal,2000
,,,,
,,,,
,,,,
14158940,5-15-19,SYSTEM,Deposit,50000
14158940,6-20-19,USER,Withdraw,40000
14158940,10-14-19,USER,Deposit,60000
,,,,
14158941,2-20-19,USER,Withdrawal,10000
14158941,4-20-19,SYSTEM,Withdrawal,9500
14158941,6-20-19,SYSTEM,Withdrawal,9000
14158941,8-20-19,USER,Withdrawal,8000
14158941,10-20-19,USER,Withdrawal,5000
14158941,10-20-19,USER,Withdrawal,4000
14158941,12-20-19,SYSTEM,Withdrawal,2000
,,,,
14158942,6-30-19,USER,Withdrawal,800
14158942,07-01-19,USER,Withdrawal,750
14158942,07-03-19,SYSTEM,Deposit,1500
14158942,07-09-19,USER,Withdrawal,1320
14158942,07-10-19,USER,Withdrawal,1300
14158942,7-15-19,USER,Deposit,2500
14158942,8-21-19,SYSTEM,Deposit,4000
14158942,8-31-19,USER,Deposit,4200
14158942,09-01-19,USER,Deposit,4500
14158942,09-02-19,USER,Withdrawal,4000
14158942,9-15-19,SYSTEM,Withdrawal,3497
,,,,
14158943,01-01-19,USER,Withdrawal,5000
14158943,02-03-19,USER,Withdrawal,2000
14158943,02-04-19,SYSTEM,Deposit,3000
14158943,02-05-19,USER,Withdrawal,1000
14158943,2-26-19,USER,Withdrawal,900
14158943,03-07-19,SYSTEM,Deposit,4000
14158943,3-21-19,USER,Withdrawal,2539
14158943,3-26-19,USER,Withdrawal,2500
14158943,3-26-19,SYSTEM,Deposit,3999
,,,,
14158944,2-13-19,User,Deposit,5000
,,,,
14158945,01-01-19,USER,Withdrawal,4000
14158945,05-01-19,USER,Deposit,5000
14158945,08-01-19,USER,Withdrawal,1000
,,,,
14158946,03-04-19,SYSTEM,Deposit,1000
14158946,03-05-19,USER,Withdrawal,800
14158946,03-06-19,USER,Withdrawal,750
14158946,03-07-19,USER,Withdrawal,700
14158946,03-08-19,USER,Withdrawal,690
14158946,03-09-19,SYSTEM,Deposit,1200
14158946,03-10-19,USER,Withdrawal,1000
,,,,
14158947,01-05-19,SYSTEM,Deposit,50000
14158947,01-06-19,SYSTEM,Withdrawal,49500
14158947,01-07-19,SYSTEM,Withdrawal,44000
14158947,01-08-19,SYSTEM,Withdrawal,48000
14158947,1-19-19,USER,Deposit,55000
14158947,02-02-19,SYSTEM,Withdrawal,47999
14158947,02-03-19,SYSTEM,Withdrawal,42000
14158947,2-18-19,SYSTEM,Withdrawal,41023
14158947,2-19-19,SYSTEM,Deposit,45000
14158947,2-20-19,SYSTEM,Withdrawal,35000
14158947,03-04-19,SYSTEM,Deposit,40000
14158947,03-05-19,SYSTEM,Withdrawal,25000
14158947,3-26-19,USER,Deposit,26000
,,,,
1415848,5-18-19,SYSTEM,Withdrawal,8000
1415848,5-25-19,USER,Withdrawal,6000
1415848,6-30-19,USER,Withdrawal,5000
1415848,07-02-19,USER,Withdrawal,2000
,,,,
1415849,01-05-19,SYSTEM,Deposit,154699
1415849,01-06-19,SYSTEM,Withdrawal,100489
1415849,2-18-19,SYSTEM,Withdrawal,99650
1415849,2-19-19,SYSTEM,Withdrawal,88889
1415849,2-20-19,USER,Deposit,95000
1415849,03-06-19,SYSTEM,Withdrawal,75850
1415849,03-08-19,SYSTEM,Withdrawal,74816
1415849,3-25-19,SYSTEM,Withdrawal,68499
1415849,04-04-19,SYSTEM,Deposit,70000
1415849,4-14-19,SYSTEM,Withdrawal,55000
1415849,01-05-19,SYSTEM,Deposit,44027.93
,,,,
1415850,05-05-19,USER,Deposit,95895.7
1415850,05-05-19,USER,Withdrawal,72895.7
1415850,05-06-19,USER,Deposit,96655.7
1415850,5-31-19,USER,Deposit,84355.7
1415850,5-31-19,SYSTEM,Deposit,96192.5
1415850,06-02-19,USER,Withdrawal,95690
1415850,06-05-19,USER,Withdrawal,96300.1
1415850,06-06-19,USER,Deposit,136536.5
1415850,06-07-19,USER,Withdrawal,93736.5
1415850,6-30-19,USER,Withdrawal,87687.5
1415850,6-30-19,SYSTEM,Withdrawal,76087.5
1415850,07-05-19,USER,Withdrawal,71187.5
1415850,07-06-19,USER,Deposit,100402.5
1415850,07-07-19,USER,Deposit,100769.1
1415850,07-05-19,USER,Deposit,100783.7
1415850,7-31-19,USER,Withdrawal,94720.1
1415850,7-31-19,SYSTEM,Withdrawal,65764.1
1415850,08-04-19,USER,Withdrawal,51164.1
1415850,08-05-19,USER,Deposit,114638.1
1415850,08-05-19,USER,Withdrawal,72138.1
1415850,8-31-19,USER,Withdrawal,65038.1
1415850,8-31-19,SYSTEM,Deposit,85080.1
,,,,
1415851,1-13-19,USER,Withdrawal,25000
1415851,1-15-19,USER,Deposit,31292
1415851,1-19-19,USER,Withdrawal,22592
1415851,1-19-19,USER,Deposit,27092
1415851,1-31-19,USER,Withdrawal,22612
1415851,1-31-19,SYSTEM,Deposit,27097
1415851,02-07-19,USER,Deposit,37600
1415851,02-08-19,USER,Withdrawal,25900.7
1415851,2-14-19,USER,Deposit,35156.7
1415851,2-28-19,USER,Deposit,35199.6
1415851,2-28-19,SYSTEM,Deposit,35279.6
1415851,03-07-19,USER,Deposit,48709.6
1415851,03-08-19,USER,Withdrawal,38536
1415851,3-16-19,USER,Deposit,39123
1415851,3-31-19,USER,Deposit,39180
1415851,3-31-19,SYSTEM,Deposit,39279
1415851,04-07-19,USER,Withdrawal,30042
1415851,04-07-19,USER,Deposit,49209
1415851,04-08-19,USER,Withdrawal,28726
1415851,4-15-19,USER,Deposit,31626.7
1415851,10-08-19,USER,Deposit,52907
1415851,10-12-19,USER,Deposit,60084
1415851,10-16-19,USER,Withdrawal,52549.7
1415851,10-18-19,USER,Withdrawal,42649.7
1415851,10-31-19,USER,Deposit,42749.6
,,,,
1415852,01-02-19,USER,Deposit,17800
1415852,1-14-19,USER,Deposit,27000
1415852,1-18-19,USER,Withdrawal,23800
1415852,1-24-19,USER,Deposit,29000
1415852,02-01-19,SYSTEM,Withdrawal,23000
1415852,02-02-19,USER,Deposit,28000
1415852,2-13-19,USER,Withdrawal,16700
1415852,2-28-19,SYSTEM,Withdrawal,6000
1415852,03-01-19,USER,Deposit,17000
1415852,3-17-19,USER,Withdrawal,12800
,,,,
1415853,02-01-19,SYSTEM,Withdrawal,23000
1415853,3-27-19,USER,Withdrawal,15600
1415853,05-05-19,USER,Withdrawal,12646
1415853,08-07-19,USER,Withdrawal,10875
1415853,10-09-19,USER,Withdrawal,4747
,,,,
1415854,01-05-19,USER,Deposit,132400
1415854,1-14-19,USER,Deposit,174200
1415854,1-19-19,USER,Withdrawal,10000
1415854,1-25-19,USER,Deposit,13000
1415854,1-31-19,SYSTEM,Withdrawal,10000
1415854,02-08-19,USER,Deposit,28000
1415854,2-13-19,USER,Withdrawal,17000
1415854,2-28-19,SYSTEM,Withdrawal,14000
1415854,03-09-19,USER,Deposit,19000
1415854,3-13-19,USER,Withdrawal,13500
1415854,3-31-19,SYSTEM,Withdrawal,10500
1415854,04-11-19,USER,Deposit,17200
1415854,4-30-19,USER,Deposit,44515
1415854,4-30-19,USER,Deposit,47206
1415854,05-10-19,USER,Withdrawal,31215
1415854,05-12-19,USER,Withdrawal,30000
1415854,5-14-19,USER,Withdrawal,15046
1415854,5-31-19,USER,Deposit,28056
1415854,5-31-19,USER,Withdrawal,27400
1415854,06-07-19,USER,Deposit,35000
1415854,06-12-19,USER,Withdrawal,30214
1415854,6-14-19,USER,Withdrawal,30045
1415854,6-23-19,USER,Withdrawal,27456
1415854,6-30-19,SYSTEM,Deposit,28000
1415854,6-30-19,USER,Withdrawal,25460
1415854,07-07-19,USER,Deposit,39450
1415854,07-12-19,USER,Withdrawal,34875
1415854,7-14-19,USER,Withdrawal,33000
1415854,7-31-19,USER,Deposit,36045
1415854,7-31-19,USER,Withdrawal,35279
,,,,
1415855,01-01-19,USER,Withdrawal,27406
1415855,02-02-19,SYSTEM,Deposit,28000
1415855,02-03-19,USER,Withdrawal,25460
1415855,04-04-19,USER,Deposit,39450
1415855,04-05-19,USER,Withdrawal,34875
1415855,4-18-19,USER,Withdrawal,33000
1415855,4-20-19,USER,Withdrawal,31200
1415855,10-10-19,SYSTEM,Deposit,39388
,,,,
1415856,06-06-19,USER,Deposit,45000
1415856,09-12-19,SYSTEM,Deposit,87500
,,,,
1415857,3-31-19,SYSTEM,Deposit,38719
1415857,3-31-19,USER,Withdrawal,36697.3
1415857,3-31-19,USER,Withdrawal,35007
1415857,04-05-19,USER,Deposit,52102.3
1415857,04-09-19,USER,Withdrawal,48299.3
1415857,4-21-19,USER,Withdrawal,39899.3
1415857,4-22-19,USER,Deposit,40075.8
1415857,4-30-19,USER,Withdrawal,40061.2
1415857,05-05-19,USER,Deposit,55467
1415857,05-09-19,USER,Withdrawal,49263.2
1415857,05-10-19,USER,Withdrawal,43066.2
1415857,5-21-19,USER,Withdrawal,40363.2
1415857,5-31-19,USER,Deposit,40551.3
1415857,5-31-19,USER,Withdrawal,40536.7
1415857,06-05-19,USER,Deposit,63644.7
1415857,06-09-19,USER,Withdrawal,59841.7
1415857,06-11-19,USER,Withdrawal,24481.7
1415857,6-17-19,USER,Withdrawal,21961.7
1415857,7-18-19,USER,Withdrawal,19261.7
1415857,7-19-19,USER,Deposit,31461.7
1415857,7-20-19,USER,Withdrawal,27961.7
1415857,7-21-19,SYSTEM,Deposit,28097.5
1415857,7-22-19,USER,Withdrawal,28080
,,,,
1415858,5-15-19,USER,Withdrawal,105263.9
1415858,5-16-19,USER,Withdrawal,84030.9
1415858,5-20-19,USER,Deposit,114137.9
1415858,7-15-19,USER,Withdrawal,101000
1415858,8-16-19,USER,Withdrawal,91445
1415858,8-31-19,USER,Withdrawal,77706.4
1415858,09-05-19,USER,Withdrawal,65390.8
1415858,09-12-19,USER,Deposit,92148
1415858,9-13-19,USER,Deposit,105754
1415858,9-20-19,USER,Deposit,147367
,,,,
1415859,2-17-19,USER,Deposit,1000
1415859,03-05-19,USER,Deposit,24453
1415859,3-19-19,USER,Deposit,25753
1415859,3-31-19,SYSTEM,Deposit,25798
1415859,04-05-19,USER,Deposit,49251
1415859,4-18-19,USER,Withdrawal,40251
1415859,4-30-19,USER,Deposit,40384.5
1415859,05-05-19,USER,Deposit,63837.5
1415859,5-18-19,USER,Withdrawal,43237.5
1415859,5-31-19,USER,Deposit,43410.8
1415859,06-05-19,USER,Deposit,78590.8
1415859,2-17-19,USER,Deposit,71457.98
,,,,
1415860,6-30-19,SYSTEM,Deposit,56095
1415860,07-05-19,USER,Deposit,79500
1415860,07-09-19,USER,Withdrawal,74957
1415860,10-21-19,USER,Withdrawal,37788
1415860,11-15-19,USER,Deposit,61222
1415860,11-29-19,USER,Withdrawal,59312
,,,,
1415861,1-27-19,USER,Withdrawal,15936
1415861,1-31-19,USER,Withdrawal,15913
1415861,02-01-19,USER,Deposit,16006
1415861,02-05-19,USER,Deposit,32115
1415861,02-06-19,USER,Withdrawal,18361
1415861,2-28-19,USER,Withdrawal,16326
1415861,03-01-19,USER,Deposit,18435.2
1415861,03-05-19,USER,Deposit,24342.6
1415861,03-09-19,USER,Withdrawal,20788.6
1415861,3-15-19,USER,Withdrawal,19006
1415861,3-31-19,USER,Withdrawal,19876.3
1415861,3-31-19,SYSTEM,Deposit,19990.9
1415861,04-01-19,USER,Deposit,25898.3
1415861,04-06-19,USER,Withdrawal,22344.3
1415861,05-08-19,USER,Deposit,18812.4
1415861,05-09-19,USER,Withdrawal,16770.4
1415861,05-11-19,USER,Withdrawal,16320.4
1415861,5-31-19,USER,Withdrawal,16277
1415861,06-01-19,USER,Deposit,16383
1415861,06-06-19,USER,Withdrawal,15623
,,,,
1415862,10-22-19,USER,Deposit,34200
1415862,10-31-19,USER,Withdrawal,24995.3
1415862,10-31-19,USER,Deposit,56309
1415862,11-05-19,USER,Withdrawal,37050.3
1415862,11-11-19,USER,Deposit,48037.3
1415862,11-30-19,USER,Withdrawal,27932.4
,,,,
1415863,09-05-19,USER,Deposit,5000
1415863,12-05-19,USER,Deposit,5001
,,,,
1415864,1-31-19,USER,Deposit,62115.4
1415864,1-31-19,USER,Withdrawal,42108
1415864,02-03-19,USER,Deposit,55900.8
1415864,2-13-19,USER,Withdrawal,25207.8
1415864,2-13-19,USER,Deposit,29819.8
1415864,2-28-19,USER,Deposit,27312.1
1415864,2-28-19,USER,Withdrawal,27297.5
1415864,03-05-19,USER,Deposit,38597.5
1415864,3-13-19,USER,Withdrawal,27904.5
1415864,3-13-19,USER,Deposit,32516.5
1415864,3-31-19,SYSTEM,Deposit,35608
1415864,3-31-19,USER,Withdrawal,33010.2
1415864,04-04-19,USER,Withdrawal,32112
1415864,04-10-19,USER,Withdrawal,29270.2
1415864,4-13-19,USER,Deposit,43102
1415864,4-13-19,USER,Withdrawal,29167.2
1415864,4-13-19,USER,Deposit,31779.2
1415864,4-21-19,USER,Withdrawal,27697.2
1415864,4-30-19,USER,Deposit,27817.8
1415864,4-30-19,USER,Withdrawal,27803.2
1415864,05-04-19,USER,Deposit,28103.2
1415864,5-13-19,USER,Deposit,29410.2
1415864,5-13-19,USER,Deposit,32022.2
1415864,5-15-19,USER,Withdrawal,29230.2
1415864,5-31-19,USER,Deposit,29350.4
1415864,5-31-19,USER,Withdrawal,29335.8
1415864,06-03-19,USER,Withdrawal,27035.8
1415864,6-13-19,USER,Deposit,40954.8
1415864,6-13-19,USER,Withdrawal,28342.8
1415864,6-20-19,USER,Withdrawal,24412.8
,,,,
1415865,06-08-19,USER,Withdrawal,32198.9
1415865,06-12-19,USER,Deposit,66000
1415865,06-12-19,USER,Deposit,71820.9
1415865,6-29-19,USER,Withdrawal,46685
1415865,6-30-19,SYSTEM,Deposit,66921.1
1415865,6-30-19,USER,Withdrawal,62911
1415865,07-05-19,USER,Deposit,78491.1
1415865,07-08-19,USER,Withdrawal,31091
1415865,07-12-19,USER,Deposit,47111.1
1415865,07-12-19,USER,Withdrawal,42775.3
1415865,7-27-19,USER,Withdrawal,21190.3
1415865,7-31-19,USER,Deposit,21335.9
1415865,7-31-19,USER,Withdrawal,21305.9
1415865,08-04-19,USER,Deposit,46205.9
1415865,08-08-19,USER,Withdrawal,38899
1415865,08-12-19,USER,Deposit,44825.9
1415865,08-12-19,USER,Withdrawal,40490.1
1415865,8-30-19,USER,Withdrawal,29390.1
1415865,8-31-19,USER,Deposit,29525.8
,,,,
1415866,2-28-19,USER,Deposit,18825.8
1415866,2-28-19,USER,Withdrawal,18811.2
1415866,03-06-19,USER,Withdrawal,16724.2
1415866,03-07-19,USER,Deposit,22402.2
1415866,9-30-19,USER,Withdrawal,17168.1
1415866,10-06-19,USER,Withdrawal,15081.1
1415866,10-07-19,USER,Withdrawal,17959.1
,,,,
1415867,05-11-19,USER,Withdrawal,68699
1415867,6-17-19,USER,Withdrawal,40000
1415867,7-24-19,USER,Withdrawal,28232
,,,,
1415868,2-28-19,USER,Deposit,27800
1415868,03-07-19,USER,Deposit,33708
1415868,03-10-19,USER,Withdrawal,30456.8
1415868,3-18-19,USER,Withdrawal,30256.8
1415868,3-18-19,USER,Withdrawal,26256.8
1415868,3-20-19,USER,Withdrawal,22456.8
1415868,3-31-19,USER,Withdrawal,20000
1415868,3-31-19,SYSTEM,Deposit,22599
1415868,04-07-19,USER,Deposit,45073
1415868,04-10-19,USER,Withdrawal,25553.3
1415868,4-17-19,USER,Deposit,36699
1415868,4-30-19,USER,Withdrawal,26543.6
,,,,
1415869,03-08-19,USER,Withdrawal,34923
1415869,3-13-19,USER,Deposit,40019
1415869,3-29-19,USER,Withdrawal,39019
1415869,3-31-19,USER,Withdrawal,38965.4
1415869,3-31-19,SYSTEM,Deposit,39180
1415869,04-08-19,USER,Withdrawal,37185.4
1415869,4-13-19,USER,Deposit,42281.4
1415869,4-30-19,USER,Withdrawal,42137.4
1415869,4-30-19,USER,Deposit,42452
1415869,05-08-19,USER,Withdrawal,40457.4
1415869,5-13-19,USER,Deposit,45553.4
1415869,5-28-19,USER,Withdrawal,45053.4
1415869,5-31-19,USER,Withdrawal,45002.8
1415869,5-31-19,USER,Deposit,45237.4
1415869,06-08-19,USER,Withdrawal,43242.8
1415869,6-13-19,USER,Deposit,48338.8
1415869,6-22-19,USER,Withdrawal,46738.8
1415869,6-27-19,USER,Withdrawal,43838.8
1415869,6-30-19,USER,Withdrawal,43016.4
1415869,6-30-19,SYSTEM,Deposit,52544.9
1415869,07-07-19,USER,Withdrawal,35309
1415869,07-11-19,USER,Withdrawal,27496.9
1415869,07-12-19,USER,Withdrawal,23400.9
1415869,07-12-19,USER,Withdrawal,23222.9
1415869,7-20-19,USER,Withdrawal,17500.9
1415869,07-09-19,USER,Deposit,34148.8
1415869,7-31-19,USER,Withdrawal,34061.4
1415869,7-31-19,USER,Deposit,34276
1415869,08-01-19,USER,Withdrawal,26261.4
,,,,
1415870,10-21-19,USER,Withdrawal,85490
1415870,10-31-19,USER,Deposit,82760.9
1415870,11-30-19,SYSTEM,Deposit,92601.9
1415870,12-02-19,USER,Withdrawal,64215.3
1415870,12-02-19,USER,Deposit,92615
1415870,12-05-19,USER,Withdrawal,58166.3
1415870,12-13-19,USER,Withdrawal,57066.3
1415870,11-20-19,SYSTEM,Deposit,53796.96
1415870,12-22-19,USER,Withdrawal,46084.94
,,,,
1415871,2-28-19,USER,Deposit,45176
1415871,2-28-19,SYSTEM,Deposit,65279
1415871,03-07-19,USER,Deposit,70009
1415871,03-08-19,USER,Withdrawal,48526
1415871,6-30-19,USER,Deposit,45006.5
1415871,07-07-19,USER,Deposit,54356.5
1415871,07-08-19,USER,Withdrawal,47670.5
1415871,7-14-19,USER,Deposit,50370.5
1415871,9-30-19,USER,Deposit,49640.7
1415871,9-30-19,USER,Deposit,49740.7
1415871,10-07-19,USER,Deposit,59670.7
1415871,10-08-19,USER,Withdrawal,52984.7
1415871,10-12-19,USER,Deposit,70007
1415871,10-16-19,USER,Withdrawal,52549.7
1415871,10-18-19,USER,Withdrawal,42649.7
1415871,10-31-19,USER,Deposit,42749.6
1415871,11-30-19,USER,Deposit,58914
1415871,12-07-19,USER,Withdrawal,67553
1415871,12-07-19,USER,Deposit,83859
1415871,12-08-19,USER,Withdrawal,60867
1415871,12-11-19,USER,Deposit,61900
,,,,
1415872,2-28-19,SYSTEM,Withdrawal,6000
1415872,03-06-19,USER,Deposit,17000
1415872,3-17-19,USER,Withdrawal,15000
1415872,3-31-19,SYSTEM,Withdrawal,13000
1415872,10-02-19,SYSTEM,Withdrawal,12500
,,,,
1415873,2-28-19,USER,Deposit,25302.8
1415873,03-01-19,USER,Withdrawal,19488.2
1415873,3-16-19,USER,Deposit,28588.2
1415873,3-30-19,USER,Deposit,71461.2
1415873,10-22-19,USER,Deposit,82774.9
1415873,10-31-19,USER,Withdrawal,70980
1415873,10-31-19,USER,Deposit,83004.3
1415873,11-11-19,USER,Withdrawal,53789.7
1415873,11-22-19,USER,Deposit,56940
,,,,
1415874,1-13-19,USER,Withdrawal,37900
1415874,1-14-19,USER,Withdrawal,34978
1415874,5-31-19,USER,Deposit,81152.5
1415874,06-08-19,USER,Withdrawal,74309
1415874,06-10-19,USER,Withdrawal,63109.9
1415874,11-30-19,USER,Deposit,40406
1415874,12-07-19,USER,Deposit,47791.4
1415874,12-08-19,USER,Withdrawal,40963.4
1415874,12-30-19,USER,Deposit,45011
,,,,
1415874,2-28-19,USER,Deposit,46823.1
1415874,03-05-19,USER,Withdrawal,39291.5
1415874,03-09-19,USER,Deposit,63435.5
1415874,3-13-19,USER,Withdrawal,37135.5
1415874,3-31-19,SYSTEM,Deposit,43553.6
1415874,04-06-19,USER,Withdrawal,36022
1415874,4-19-19,USER,Deposit,60166
1415874,4-28-19,USER,Withdrawal,53666
1415874,4-28-19,USER,Withdrawal,50890
1415874,6-30-19,SYSTEM,Deposit,49414.7
1415874,07-03-19,USER,Withdrawal,41883.1
1415874,07-08-19,USER,Withdrawal,35383.1
1415874,7-19-19,USER,Deposit,60001
1415874,7-24-19,USER,Withdrawal,46227.1
1415874,08-05-19,USER,Deposit,23439
1415874,08-08-19,USER,Withdrawal,20469
1415874,8-14-19,USER,Withdrawal,20324
1415874,8-21-19,USER,Deposit,20394.6
1415874,12-05-19,USER,Withdrawal,11271.1
1415874,12-07-19,USER,Withdrawal,8339.1
